DATA_CREDITO;ANO_MES_REPASSE;DATA_REPASSE;NOME_MUNICIPIO;DEDUCAO_FUNDEB_ICMS;VALOR_BRUTO_ICMS;VALOR_CREDITADO_ICMS;DEDUCAO_FUNDEB_IPI;VALOR_BRUTO_IPI;VALOR_CREDITADO_IPI;DEDUCAO_FUNDEB_IPVA;VALOR_BRUTO_IPVA;VALOR_CREDITADO_IPVA
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;HIDROLINA;6565.37;6565.37;0.0;0.0;0.0;0.0;;;
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;IACIARA;11345.32;11345.32;0.0;0.0;0.0;0.0;952.69;952.69;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;INACIOLANDIA;15040.93;15040.93;0.0;0.0;0.0;0.0;176.95000000000002;176.95000000000002;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;INDIARA;27246.96;27246.96;0.0;0.0;0.0;0.0;1666.13;1666.13;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;INHUMAS;47845.340000000004;47845.340000000004;0.0;0.0;0.0;0.0;10204.61;10204.61;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;IPAMERI;66719.06;66719.06;0.0;0.0;0.0;0.0;2004.0900000000001;2004.0900000000001;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"IPIRANGA DE GOIAS";7436.93;7436.93;0.0;0.0;0.0;0.0;273.88;273.88;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;IPORA;23549.65;23549.65;0.0;0.0;0.0;0.0;4462.8;4462.8;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;ISRAELANDIA;6525.2300000000005;6525.2300000000005;0.0;0.0;0.0;0.0;136.54;136.54;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;ITABERAI;54672.39;54672.39;0.0;0.0;0.0;0.0;5212.74;5212.74;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;ITAGUARI;10050.44;10050.44;0.0;0.0;0.0;0.0;75.73;75.73;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;ITAGUARU;10688.72;10688.72;0.0;0.0;0.0;0.0;931.29;931.29;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;ITAJA;17465.94;17465.94;0.0;0.0;0.0;0.0;154.37;154.37;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;ITAPACI;22812.350000000002;22812.350000000002;0.0;0.0;0.0;0.0;2156.81;2156.81;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;ITAPIRAPUA;18009.11;18009.11;0.0;0.0;0.0;0.0;1058.3600000000001;1058.3600000000001;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;ITAPURANGA;21749.79;21749.79;0.0;0.0;0.0;0.0;4060.9100000000003;4060.9100000000003;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;ITARUMA;24472.73;24472.73;0.0;0.0;0.0;0.0;1248.8500000000001;1248.8500000000001;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;ITAUCU;12899.27;12899.27;0.0;0.0;0.0;0.0;623.91;623.91;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;ITUMBIARA;220248.28;220248.28;0.0;0.0;0.0;0.0;23460.54;23460.54;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;IVOLANDIA;16745.08;16745.08;0.0;0.0;0.0;0.0;91.81;91.81;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;JANDAIA;23472.25;23472.25;0.0;0.0;0.0;0.0;87.08;87.08;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;JARAGUA;34119.53;34119.53;0.0;0.0;0.0;0.0;4254.92;4254.92;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;JATAI;278086.93;278086.93;0.0;0.0;0.0;0.0;19141.16;19141.16;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;JAUPACI;6269.63;6269.63;0.0;0.0;0.0;0.0;;;
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;JESUPOLIS;5055.82;5055.82;0.0;0.0;0.0;0.0;195.39000000000001;195.39000000000001;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;JOVIANIA;13840.48;13840.48;0.0;0.0;0.0;0.0;1522.49;1522.49;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;JUSSARA;37574.8;37574.8;0.0;0.0;0.0;0.0;1484.23;1484.23;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"LAGOA SANTA";11303.62;11303.62;0.0;0.0;0.0;0.0;48.51;48.51;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"LEOPOLDO DE BULHOES";16365.62;16365.62;0.0;0.0;0.0;0.0;344.28000000000003;344.28000000000003;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;LUZIANIA;145763.08000000002;145763.08000000002;0.0;0.0;0.0;0.0;14126.26;14126.26;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;MAIRIPOTABA;7847.92;7847.92;0.0;0.0;0.0;0.0;65.78;65.78;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;MAMBAI;10340.26;10340.26;0.0;0.0;0.0;0.0;1181.8700000000001;1181.8700000000001;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;"MARA ROSA";19226.850000000002;19226.850000000002;0.0;0.0;0.0;0.0;555.34;555.34;0.0
2019-01-02T00:00:00.000-02:00;201901;2019-01-02T00:00:00.000-02:00;MARZAGAO;6428.7;6428.7;0.0;0.0;0.0;0.0;38.67;38.67;0.0
